Transcriptomics_id,Trough,Frequency,Peak,Threshold,Ratio,Vrest,Cell Type,Subtype
SM-GE5VJ_S029_E1-50,-69.07500457763672,0.0661764676183151,29.35000228881836,-52.00625228881836,1.832505271555101,-80.00662146674262,Sst interneuron,Sst Tac2 Myh4
SM-GE8XZ_S109_E1-50,-60.8625030517578,0.593965503687524,34.2250022888184,-43.1812477111816,1.91789757178985,-66.3577050103082,Sst interneuron,Sst Calb2 Pdlim5
SM-GE5TI_S108_E1-50,-58.5250015258789,0.273096445493455,30.0687522888184,-35.0687484741211,1.37021166379447,-56.4415597915649,Sst interneuron,Sst Rxfp1 Eya1
SM-GE8XQ_S148_E1-50,-45.8187484741211,0.305,34.0,-33.5249977111816,2.2556566199179,-61.2358555793762,Sst interneuron,Sst Calb2 Pdlim5
SM-GE8Y4_S127_E1-50,-35.31875228881836,0.1700000000000002,-9.125000953674316,-42.87500381469727,4.172574971061176,-76.5327377319336,Vip interneuron,Vip Rspo4 Rxfp1 Chat
SM-GE8X7_S125_E1-50,-39.40625,-0.023541329196311,20.6875019073486,-31.5,4.2261620902139,-60.1850738525391,Vip interneuron,Vip Lmo1 Fam159b
SM-GE4Y5_S118_E1-50,-46.34375,0.27,21.2812519073486,-37.6500015258789,4.56850636457333,-67.0022583007813,Lamp5 interneuron,Lamp5 Ntn1 Npy2r
SM-GE5UU_S093_E1-50,-49.6124992370605,0.310344821122539,37.9625015258789,-37.9937477111816,3.58410774762846,-79.9665977478027,Vip interneuron,Vip Ptprt Pkp2
SM-GE65D_S178_E1-50,-65.0625,0.468181818181819,31.3125038146973,-48.4375038146973,2.52100097292781,-66.7501937866211,Sst interneuron,Sst Esm1
SM-GE5UU_S020_E1-50,-44.8625030517578,0.34500000886917,13.2687511444092,-37.2312507629395,4.03942800281446,-60.0576086044312,Vip interneuron,Vip Crispld2 Htr2c
SM-GE8XF_S034_E1-50,-54.6812477111816,0.305,17.90625,-39.625,2.59773855545554,-75.7276649475098,Sst interneuron,Sst Esm1
SM-GE936_S035_E1-50,-35.1875,0.327857142857143,38.5625038146973,-19.3125,2.3824613005356,-75.6392814636231,Vip interneuron,Vip Lmo1 Myl1
SM-GE5PG_S005_E1-50,-50.5687522888184,0.395,9.03750038146973,-40.2375030517578,2.51092567777983,-72.1666442871094,Sst interneuron,Sst Crhr2 Efemp1
SM-GE8YZ_S185_E1-50,-58.1250038146973,0.40550561629309,10.9375009536743,-44.6250038146973,1.8978998722651,-57.6939712251936,Sst interneuron,Sst Myh8 Fibin
SM-GE66C_S099_E1-50,-60.9687538146973,0.574999893506381,22.375,-36.78125,1.38757967776561,-74.2925605773926,Pvalb interneuron,Pvalb Tpbg
SM-GE66H_S005_E1-50,-48.6250038146973,0.524999996026356,40.5625038146973,-33.4687538146973,3.0535972413646,-54.8825013902452,Vip interneuron,Vip Ptprt Pkp2
SM-GE8X2_S177_E1-50,-53.2500038146973,0.298571428571428,27.3750019073486,-39.40625,2.02224758088118,-69.694172668457,Sst interneuron,Sst Calb2 Pdlim5
SM-GE8Y4_S172_E1-50,-56.1187477111816,0.315,26.0625019073486,-50.1687545776367,4.01858065971434,-78.207268608941,Vip interneuron,Serpinf1 Aqp5 Vip
SM-GE5TS_S174_E1-50,-34.28125,0.475109489051095,31.5,-15.0000009536743,1.71788691514011,-62.8793823719025,Sst interneuron,Sst Mme Fam114a1
SM-GE8XZ_S106_E1-50,-54.5500030517578,1.81363630614004,4.53749990463257,-56.3187522888184,2.17459249209645,-70.1804180145264,Sst interneuron,Sst Hpse Cbln4
SM-GE5QL_S112_E1-50,-51.7687492370605,0.496428568156393,26.4562492370605,-30.7187519073486,1.67474622672074,-54.8697551091512,Sst interneuron,Sst Rxfp1 Eya1
SM-GE4RC_S042_E1-50,-65.3375015258789,0.643965558223249,20.6500015258789,-36.4187507629395,1.34412963417306,-76.1503947864879,Pvalb interneuron,Pvalb Akr1c18 Ntf3
SM-GE95A_S051_E1-50,-56.2187538146973,0.824999999999999,23.4375019073486,-30.46875,1.33195749023103,-73.327449798584,Sst interneuron,Pvalb Tpbg
SM-GE8YF_S020_E1-50,-48.1875,0.145,19.2687492370605,-40.9187507629395,3.18604658376432,-71.0337572097778,Vip interneuron,Vip Rspo1 Itga4
SM-GE64V_S106_E1-50,-56.6875038146973,0.358108145864975,18.46875,-50.8437538146973,2.17947507902066,-67.9009083339146,Sst interneuron,Sst Hpse Sema3c
SM-GE8ZI_S190_E1-50,-56.8437538146973,0.255789472046849,40.9375038146973,-38.125,1.89839396095424,-64.0084415782582,Sst interneuron,Sst Calb2 Pdlim5
SM-GE8WX_S062_E1-50,-45.6875,0.296802325581395,25.5937519073486,-33.40625,2.40898033257578,-64.1137176513672,Sst interneuron,Sst Crhr2 Efemp1
SM-GE67K_S141_E1-50,-49.21875,0.116810358781169,34.7500038146973,-32.15625,5.21072840988507,-75.5663398742676,Lamp5 interneuron,Lamp5 Lsp1
SM-GE5TI_S182_E1-50,-57.25625228881836,0.2818666666666662,20.48124885559082,-41.94375228881836,1.6684397561883058,-68.95886893894361,Pvalb interneuron,Pvalb Sema3e Kank4
SM-GE8Y4_S122_E1-50,-38.2000007629395,0.078448269579838,47.2500038146973,-39.71875,4.40876438071818,-67.2586093478733,Sst interneuron,Sst Calb2 Necab1
SM-GE5VE_S034_E1-50,-44.2874984741211,0.349999988555907,36.5187530517578,-36.7999992370605,3.61610322754165,-62.3413534164429,Vip interneuron,Vip Arhgap36 Hmcn1
SM-GE94J_S017_E1-50,-43.5625,0.241428569797594,27.2187519073486,-35.15625,3.52228780478985,-54.9504161410862,Vip interneuron,Vip Gpc3 Slc18a3
SM-GE936_S084_E1-50,-59.4375038146973,0.868571428571428,8.75,-33.4687538146973,1.17086790598073,-77.409482088956,Pvalb interneuron,Pvalb Sema3e Kank4
SM-GE95N_S133_E1-50,-57.6000022888184,0.099999986648561,34.3625030517578,-38.6437530517578,1.69589287891417,-76.0137519836426,Sst interneuron,Sst Rxfp1 Prdm8
SM-GE5U1_S151_E1-50,-52.4312515258789,0.260294131473683,38.8999977111816,-31.5437507629394,2.75547820135314,-69.9455509185791,Sst interneuron,Sst Esm1
SM-GE8X4_S122_E1-50,-52.9375038146973,0.701071362853534,18.5312519073486,-26.0937519073486,1.33715213345324,-65.8535789821459,Pvalb interneuron,Pvalb Reln Itm2a
SM-GE8YZ_S153_E1-50,-58.8125038146973,0.825714285714286,24.2187519073486,-34.28125,1.51911151212574,-64.364183637831,Pvalb interneuron,Pvalb Reln Tac1
SM-GE5PG_S059_E1-50,-48.3250007629395,0.553658558291237,44.9375038146973,-31.7624988555908,2.96519936919575,-62.3550499507359,Vip interneuron,Vip Chat Htr1f
SM-GE8X2_S130_E1-50,-54.3437538146973,0.339772723982157,30.9375019073486,-37.875,2.6213611490958,-56.0070030212402,Sst interneuron,Sst Esm1
SM-GE4QD_S050_E1-50,-51.1937522888184,0.41,47.2562484741211,-33.9000015258789,2.32306803294965,-51.9400466918945,Sst interneuron,Sst Esm1
SM-GE5PG_S029_E1-50,-47.95000457763672,0.454310337079691,32.375,-36.85625457763672,3.2100354001863547,-78.2473241632635,Vip interneuron,Vip Ptprt Pkp2
SM-GE5OS_S178_E1-50,-56.8437538146973,0.39,28.5249996185303,-30.6125011444092,1.36974431223463,-70.3132331848145,Pvalb interneuron,Pvalb Sema3e Kank4
SM-GE8Y4_S136_E1-50,-49.02499771118164,0.235,31.493749618530277,-37.14999771118164,2.2253623534647544,-66.8852949142456,Sst interneuron,Sst Hpse Sema3c
SM-GE93J_S070_E1-50,-60.375,0.171915697028956,21.1562519073486,-43.9062538146973,1.58152516725125,-71.9954437255859,Pvalb interneuron,Pvalb Akr1c18 Ntf3
SM-GE95M_S063_E1-50,-53.5062522888184,0.739252377697531,15.1937503814697,-29.9750022888184,1.35869153828482,-68.2526420593262,Sst interneuron,Sst Tac1 Htr1d
SM-GE8Y4_S191_E1-50,-56.1437530517578,0.068421052631579,20.2250022888184,-45.7249984741211,1.91262819116096,-70.3715942382812,Sst interneuron,Sst Hpse Cbln4
SM-GE5QE_S064_E1-50,-54.6312522888184,0.298275862136998,40.6000022888184,-33.4500045776367,2.43343450564471,-71.7623691558838,Sst interneuron,Sst Esm1
SM-GE937_S174_E1-50,-56.3437538146973,0.372857142857143,41.1250038146973,-37.5,1.81432436978254,-73.0739456176758,Sst interneuron,Sst Crhr2 Efemp1
SM-GE5TM_S128_E1-50,-52.9375038146973,0.303125028125943,41.78125,-41.4375038146973,1.98984907423533,-74.8766611272638,Sst interneuron,Sst Myh8 Etv1 
SM-GE5VJ_S075_E1-50,-42.1624984741211,0.044680849699588,24.3500022888184,-31.7374992370606,2.70841870013303,-65.9954048156738,Vip interneuron,Vip Lect1 Oxtr
SM-GE95N_S103_E1-50,-52.6250038146973,0.069852938330297,44.2937545776367,-34.1437492370606,1.86332466089317,-61.966370010376,Sst interneuron,Sst Myh8 Fibin
SM-GE4QQ_S138_E1-50,-48.5937538146973,0.27,19.3375015258789,-32.7437477111816,3.27189303441672,-72.0976722717285,Lamp5 interneuron,Lamp5 Lsp1
SM-GE4Q2_S153_E1-50,-62.67499923706055,0.8681034482758626,28.36250114440918,-34.79375457763672,1.5696503112531026,-74.80520283092152,Lamp5 interneuron,Lamp5 Lhx6
SM-GE65R_S029_E1-50,-52.4375038146973,0.234090909090909,21.7500019073486,-36.03125,4.42726366980778,-74.9752826690674,Lamp5 interneuron,Lamp5 Plch2 Dock5
SM-GE5V9_S137_E1-50,-54.93124771118164,0.135,23.97500228881836,-46.525001525878906,2.326815693598088,-66.91943836212158,Sst interneuron,Sst Hpse Cbln4
SM-GE93J_S071_E1-50,-57.87500381469727,0.6385714285714288,13.125000953674316,-34.812503814697266,1.704131933976234,-76.27496846516927,Pvalb interneuron,Pvalb Reln Itm2a
SM-GE8YI_S027_E1-50,-53.0937538146973,0.182608695652174,31.5937519073486,-36.03125,1.68797262068472,-73.4020779927572,Sst interneuron,Sst Calb2 Pdlim5
SM-GE8YI_S072_E1-50,-54.625,0.409285709569892,31.1875,-37.0,3.12938720987471,-59.1081336975098,Sncg interneuron,Serpinf1 Aqp5 Vip
SM-GE5P3_S042_E1-50,-35.0625038146973,0.232758615019771,39.9250030517578,-30.6125011444092,4.32393911667662,-66.5507847179066,Vip interneuron,Vip Col15a1 Pde1a
SM-GE66H_S035_E1-50,-46.4375,0.338636363636364,26.3125019073486,-37.5,3.29418945388999,-59.2746405168013,Lamp5 interneuron,Lamp5 Plch2 Dock5
SM-GE92A_S065_E1-50,-50.0,0.170905172413793,46.59375,-40.9375038146973,3.15771697359086,-71.962833404541,Sncg interneuron,Sncg Vip Itih5
SM-GE4Q8_S049_E1-50,-59.7562522888184,0.295375741098718,40.5499992370605,-43.2000007629395,2.88523932681455,-73.43896484375,Sst interneuron,Sst Tac2 Tacstd2
SM-GE94H_S178_E1-50,-52.7500038146973,0.261148648648649,32.6875,-37.3125,2.08452739635474,-75.7672836303711,Sst interneuron,Sst Rxfp1 Prdm8
SM-GE5UU_S065_E1-50,-54.8625030517578,0.460240900529952,16.8125019073486,-25.2000007629394,1.08127060374169,-68.960262298584,Pvalb interneuron,Pvalb Sema3e Kank4
SM-GE67R_S012_E1-50,-45.625,0.234999998855588,40.6250038146973,-26.6562519073486,2.50036339160599,-62.9361890157064,Lamp5 interneuron,Lamp5 Ntn1 Npy2r
SM-GE4QQ_S189_E1-50,-53.0187530517578,1.14375,17.5,-27.1875019073486,1.36997301931688,-72.2950011033278,Pvalb interneuron,Pvalb Reln Itm2a
SM-GE64F_S097_E1-50,-47.84375,0.175000034968063,17.59375,-33.6875038146973,3.46856413492654,-72.0844421386719,Lamp5 interneuron,Lamp5 Plch2 Dock5
SM-GE8YZ_S149_E1-50,-53.78125381469727,0.6964285215650278,16.375001907348633,-31.093751907348636,1.3689371870513731,-71.06454162597656,Pvalb interneuron,Pvalb Reln Itm2a
SM-GE8X2_S142_E1-50,-62.3125038146973,0.527459019176805,25.84375,-37.40625,1.58938563472171,-72.9614190494313,Sst interneuron,Sst Mme Fam114a1
SM-GE95N_S121_E1-50,-48.8937492370606,0.242647058823529,27.8000011444092,-38.2750015258789,3.60936150463899,-67.5627034505208,Lamp5 interneuron,Lamp5 Lsp1
SM-GE8YF_S089_E1-50,-45.7999992370606,0.141379310344828,24.5375022888184,-37.1062545776367,2.91390459649098,-67.0611419677734,Vip interneuron,Vip Crispld2 Kcne4
SM-GE4RS_S031_E1-50,-58.9375,0.31336842456659,19.4000015258789,-37.9500007629395,1.62188087421533,-59.8995314511386,Sst interneuron,Sst Rxfp1 Eya1
SM-GE95A_S046_E1-50,-48.1250038146973,0.254999986267085,27.5000019073486,-39.25,2.98214378041438,-73.2500930786133,Lamp5 interneuron,Lamp5 Fam19a1 Pax6
SM-GE93V_S073_E1-50,-46.90625,0.195000003433225,36.1875038146973,-36.625,2.18526810879098,-66.3937091827393,Sst interneuron,Sst Hpse Cbln4
SM-GE4RS_S029_E1-50,-43.4500007629395,0.460526352414795,30.1937522888184,-34.9062538146973,2.39527500972597,-60.1212452975186,Sncg interneuron,Sncg Vip Itih5
SM-GE92A_S069_E1-50,-60.9375,0.532142857142857,22.8125,-40.03125,1.55989102313909,-79.9262369329279,Pvalb interneuron,Pvalb Tpbg
SM-GE63H_S119_E1-50,-59.40625381469727,1.387874047387929,2.625000238418579,-41.84375381469727,1.67102114239948,-67.50019208122703,Pvalb interneuron,Pvalb Th Sst
SM-GE95M_S031_E1-50,-55.7750015258789,0.414018691588785,8.84375095367432,-32.9625015258789,1.70720665496181,-70.4196844100952,Sst interneuron,Sst Rxfp1 Eya1
SM-GE5UU_S070_E1-50,-51.9562530517578,0.937640449438202,13.9500007629395,-38.1875,1.52396887295361,-77.31389132413,Pvalb interneuron,Pvalb Reln Itm2a
SM-GE652_S171_E1-50,-49.31250381469727,0.1125,14.250000953674316,-41.40625,2.995850925781662,-72.72988986968994,Vip interneuron,Vip Crispld2 Kcne4
SM-GE8YI_S039_E1-50,-38.375,0.4124999999999996,55.71875381469727,-19.718751907348636,1.9672668340329464,-59.42082214355469,Sst interneuron,Sst Crhr2 Efemp1
SM-GE5UX_S163_E1-50,-42.1750030517578,0.537142857142857,25.7250022888184,-31.8375015258789,4.13946831892961,-66.2133417765299,Vip interneuron,Vip Chat Htr1f
SM-GE8Y4_S182_E1-50,-52.8687515258789,0.476315789473684,21.7062492370605,-27.9000015258789,1.39107281296069,-60.9067615932888,Pvalb interneuron,Pvalb Reln Itm2a
SM-GE5PG_S015_E1-50,-44.21875381469727,0.2476635640697662,51.23750305175781,-36.78125,2.9127270459019234,-71.49284133911132,Sncg interneuron,Sncg Vip Itih5
SM-GE5UX_S184_E1-50,-51.5000038146973,0.657943925233645,20.4249992370605,-28.4874992370605,1.46433332651189,-60.8914726802281,Pvalb interneuron,Pvalb Tpbg
SM-GE5OS_S191_E1-50,-58.0750045776367,0.595000000000001,21.0000019073486,-31.1437511444092,1.30306292275802,-75.3015548706055,Pvalb interneuron,Pvalb Sema3e Kank4
SM-GE94R_S128_E1-50,-36.46875,0.4014285714285717,46.71875381469727,-15.843750953674316,1.7660951501791264,-53.4271977742513,Sst interneuron,Sst Calb2 Necab1
PS0817_E1-50_S27,-50.5312538146973,0.434453122617452,26.125,-32.53125,1.72911656345175,-64.810244173617,Sst interneuron,Sst Calb2 Necab1
SM-GE8XF_S059_E1-50,-50.2437515258789,0.826506024096386,15.7750005722046,-28.2562522888184,1.26641511559413,-70.4237983010032,Pvalb interneuron,Pvalb Tpbg
SM-GE63H_S102_E1-50,-48.03125,0.196397200592214,16.8125019073486,-27.28125,3.12718087654948,-70.771051134382,Lamp5 interneuron,Lamp5 Lsp1
SM-GE5UX_S166_E1-50,-39.9749984741211,0.361682210617851,14.4062509536743,-25.8000011444092,2.85725589237461,-73.3021791246202,Lamp5 interneuron,Lamp5 Ntn1 Npy2r
SM-GE94R_S160_E1-50,-40.4375,0.065714285714286,27.5312519073486,-29.4375019073486,2.82933685700155,-62.4558681911892,Vip interneuron,Vip Crispld2 Kcne4
SM-GE4XY_S015_E1-50,-45.21875,0.270689706518875,29.9500007629394,-23.4875011444092,1.58992261235913,-66.6857292868874,Sst interneuron,Sst Mme Fam114a1
SM-GE8WX_S081_E1-50,-54.0312538146973,0.198571441689316,45.2500038146973,-37.90625,2.21515663142671,-63.1446054898776,Sst interneuron,Sst Tac2 Tacstd2
SM-GE64F_S112_E1-50,-46.65625,0.4125,22.0000019073486,-36.0937538146973,3.50484724840824,-58.5407218933105,Lamp5 interneuron,Lamp5 Plch2 Dock5
SM-GE95N_S135_E1-50,-43.3125,0.270000012779232,53.2437477111816,-40.0249977111816,4.37338428674247,-74.3021297454834,Vip interneuron,Vip Col15a1 Pde1a
SM-GE8X2_S128_E1-50,-58.3437538146973,0.427142895710227,28.0,-30.9687519073486,1.40236743895867,-68.3205261230469,Sst interneuron,Sst Rxfp1 Eya1
SM-GE5V9_S177_E1-50,-55.2187538146973,0.192241388433184,28.2062492370606,-38.2000007629395,1.78110826949218,-66.2653054131402,Sst interneuron,Sst Hpse Cbln4
SM-GE5O8_S016_E1-50,-44.3250007629395,0.14,36.21875,-34.0,3.02425450114598,-65.4630182439631,Vip interneuron,Vip Ptprt Pkp2
SM-GE5QE_S084_E1-50,-43.2124977111816,0.20000004959107,37.6312522888184,-26.8875007629395,4.66967000238149,-68.7534769231623,Lamp5 interneuron,Lamp5 Lsp1
SM-GE67R_S016_E1-50,-50.0625038146973,0.138839285714286,20.7500019073486,-33.8750038146973,4.0526424280038,-76.8574746449789,Lamp5 interneuron,Lamp5 Lsp1
SM-GE5W2_S072_E1-50,-49.18750381469727,0.4150000058174113,26.174999237060547,-29.968751907348636,1.839402915357599,-51.80967643044212,Sst interneuron,Sst Tac1 Tacr3
SM-GE91V_S143_E1-50,-59.4062538146973,0.819285664204187,11.9687509536743,-36.53125,1.27098827501109,-82.651599460178,Lamp5 interneuron,Lamp5 Lhx6
SM-GE8XQ_S040_E1-50,-45.43750381469727,0.2018691616506459,7.362499713897705,-32.82500076293945,2.033238761453047,-60.81208419799805,Sst interneuron,Sst Calb2 Pdlim5
SM-GE93P_S059_E1-50,-52.8437538146973,0.594285688501469,21.1875019073486,-27.8437519073486,1.49724142598532,-68.6527709960938,Pvalb interneuron,Pvalb Tpbg
SM-GE95A_S024_E1-50,-56.15625,0.25,29.5625019073486,-43.21875,2.0925762866586,-64.626043955485,Sst interneuron,Sst Hpse Cbln4
SM-GE4RS_S147_E1-50,-48.2375030517578,0.402803738317756,22.1687507629395,-37.2562522888184,3.42355426660244,-70.9914634011009,Lamp5 interneuron,Lamp5 Ntn1 Npy2r
SM-GE4S1_S134_E1-50,-41.4312477111816,0.536842121272201,4.27500009536743,-27.6375007629394,2.26566069717809,-56.4854410807292,Sncg interneuron,Sncg Vip Nptx2
SM-GE8YZ_S118_E1-50,-48.5,0.388571425383432,10.46875,-34.59375,2.03632616785551,-62.5799003601074,Sst interneuron,Sst Tac1 Tacr3
SM-GE4RS_S110_E1-50,-49.6812515258789,0.114999986076356,13.1250009536743,-36.59375,1.86752361491972,-65.6946998596191,Sst interneuron,Sst Calb2 Pdlim5
SM-GE936_S002_E1-50,-52.96875,0.383766267197113,15.6875009536743,-37.2812538146973,1.87776417936168,-70.086020787557,Sst interneuron,Sst Tac1 Tacr3
SM-GE93S_S115_E1-50,-51.84375,0.210714287855185,37.09375,-46.1875,2.81835619735843,-74.0838521321615,Vip interneuron,Vip Lmo1 Myl1
SM-GE5P3_S037_E1-50,-44.6124992370605,0.08,23.5250015258789,-36.6937522888184,3.370724358599,-63.1703956604004,Vip interneuron,Vip Lmo1 Myl1
SM-GE5OW_S124_E1-50,-57.5750007629395,0.445,24.96875,-42.6000022888184,2.1302518655259,-75.3451728820801,Sst interneuron,Sst Crhr2 Efemp1
SM-GE5V2_S084_E1-50,-40.8000030517578,0.18,15.2937507629395,-35.8187522888184,3.5552593098594,-66.3634948730469,Sncg interneuron,Serpinf1 Aqp5 Vip
SM-GE4Q8_S047_E1-50,-60.3250045776367,1.37476635514019,36.9937477111816,-29.2625007629394,1.182521887327,-65.372282409668,Pvalb interneuron,Pvalb Sema3e Kank4
SM-GE5QL_S106_E1-50,-48.8499984741211,-0.081250007549922,30.90625,-43.4812545776367,4.03707277581865,-57.583044164321,Vip interneuron,Vip Crispld2 Htr2c
SM-GE5P3_S052_E1-50,-41.493751525878906,0.8758622804748559,22.243751525878903,-18.78750228881836,1.6066041568567353,-60.170820236206055,Pvalb interneuron,Pvalb Calb1 Sst
SM-GE93B_S035_E1-50,-30.5000019073486,0.235227272727273,26.3437519073486,-14.7812509536743,2.91977928474657,-61.4901657104492,Lamp5 interneuron,Lamp5 Plch2 Dock5
SM-GE5PA_S131_E1-50,-46.00000381469727,0.39,48.05000305175781,-23.299999237060547,2.0086560163566243,-59.53758690573952,Sst interneuron,Sst Crhr2 Efemp1
SM-GE67R_S011_E1-50,-37.0625038146973,0.147857154632102,24.3437519073486,-41.3750038146973,3.77159382093968,-69.8681106567383,Vip interneuron,Vip Chat Htr1f
SM-GE672_S033_E1-50,-52.9062538146973,0.412499981323879,28.6250019073486,-42.03125,3.52440140957058,-69.2848960028754,Lamp5 interneuron,Lamp5 Plch2 Dock5
SM-GE8YB_S002_E1-50,-61.4000015258789,1.01928934010152,18.03125,-37.4500045776367,1.29189357558101,-67.5026832580566,Pvalb interneuron,Pvalb Sema3e Kank4
SM-GE953_S008_E1-50,-50.09375,0.4355450330652685,23.937501907348636,-30.781251907348636,1.8944031734916336,-67.49646911621093,Sst interneuron,Sst Rxfp1 Prdm8
SM-GE4XY_S080_E1-50,-56.7437515258789,0.607758620689655,19.4562511444092,-32.1062507629394,1.27980169487409,-55.275820645419,Pvalb interneuron,Pvalb Reln Itm2a
SM-GE5VJ_S020_E1-50,-43.5750045776367,0.320967741935484,47.46875,-33.0562477111816,3.67461740438075,-70.6593662608754,Vip interneuron,Sncg Vip Nptx2
SM-GE5OW_S120_E1-50,-49.618751525878906,0.3399999893188412,7.381250381469727,-38.71875381469727,1.959872986134089,-62.08744525909424,Sst interneuron,Sst Tac1 Htr1d
SM-GE94B_S182_E1-50,-55.1562538146973,0.884482758620689,19.75,-30.5000019073486,1.35072685283962,-82.2162441677517,Pvalb interneuron,Pvalb Tpbg
SM-GE95A_S077_E1-50,-54.8125038146973,0.827857747671465,26.9375019073486,-29.46875,1.65412409051631,-75.9776404244559,Pvalb interneuron,Pvalb Reln Itm2a
SM-GE5VJ_S008_E1-50,-40.0625038146973,0.116956522339097,9.80625057220459,-33.9375038146973,2.7128287637124,-62.9800503070538,Vip interneuron,Vip Crispld2 Kcne4
SM-GE8YZ_S151_E1-50,-61.34375,0.862857142857143,35.5,-40.53125,1.38759014721042,-69.8975558810764,Pvalb interneuron,Pvalb Sema3e Kank4
SM-GE5V9_S140_E1-50,-50.71875,0.1558823529411764,24.13125228881836,-38.375,2.41679905080146,-74.6209224354137,Sst interneuron,Sst Calb2 Pdlim5
SM-GE67S_S114_E1-50,-51.5625038146973,0.4125,28.2812519073486,-32.9375,2.02621290688154,-63.9696667989095,Sst interneuron,Sst Tac1 Tacr3
SM-GE66H_S028_E1-50,-53.9375038146973,0.787499961852989,20.5,-30.2187519073486,1.57543156733704,-70.8368770892804,Pvalb interneuron,Pvalb Tpbg
SM-GE4RI_S181_E1-50,-57.1062545776367,0.225531967621292,23.4812507629394,-32.9375,3.93615875711212,-76.1657269795736,Lamp5 interneuron,Lamp5 Lhx6
SM-GE8YK_S089_E1-50,-71.2875061035156,0.364999991321562,21.7062492370605,-45.9875030517578,2.11117094074059,-83.3488204956055,Sst interneuron,Sst Tac2 Tacstd2
SM-GE62S_S106_E1-50,-47.2500038146973,0.357142806539734,22.7500019073486,-32.7500038146973,2.08351612965116,-57.2348563671112,Sst interneuron,
SM-GE8ZX_S169_E1-50,-48.8437538146973,0.03582294042192,23.0312519073486,-39.78125,1.94514329129612,-54.5118827819824,Sst interneuron,Sst Hpse Cbln4
